X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-82.9297233,42.3576499,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PEACH ISLAND",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820413,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PEACH ISLAND",River/Stream,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PEACH ISLAND",04090004
-82.9270832,42.3524559,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PEACH ISLAND",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820414,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PEACH ISLAND",River/Stream,"DETROIT RIVERAT RANGE 30.8W; DETROIT TO PEACH ISLAND",04090004
-83.1391737,42.2076512,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820416,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",River/Stream,"DETROIT RIVER AT RANGE 14.6W; OFF WYANDOTTE",04090004
-83.1370348,42.1371797,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820417,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",River/Stream,"DETROIT RIVER AT RANGE 9.3E; OFF GROSSE ILE",04090004
-83.2029271,42.0952921,BROWNSTOWN CREEK AT GIBRALTER ROAD. IN GIBRALTAR,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820461,BROWNSTOWN CREEK AT GIBRALTER ROAD. IN GIBRALTAR,River/Stream,BROWNSTOWN CREEK AT GIBRALTER ROAD. IN GIBRALTAR,04090004
-83.1779254,42.0522364,"LAKE ERIEAT MILLEVILLE BEACH; BROWNSTOWN TOWNSHIP SEC 24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820462,"LAKE ERIEAT MILLEVILLE BEACH; BROWNSTOWN TOWNSHIP SEC 24",River/Stream,"LAKE ERIEAT MILLEVILLE BEACH; BROWNSTOWN TOWNSHIP SEC 24",04090004
-83.1958429,42.0855132,"DETROIT RIVER AT YOUNG DR BRIDGE; CITY OF GIBRALTER",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820594,"DETROIT RIVER AT YOUNG DR BRIDGE; CITY OF GIBRALTER",River/Stream,"DETROIT RIVER AT YOUNG DR BRIDGE; CITY OF GIBRALTER",04090004
-83.1862866,42.0867082,"DETROIT RIVER AT ISLAND ROAD BRIDGE; CITY OF GIBRALTER",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820595,"DETROIT RIVER AT ISLAND ROAD BRIDGE; CITY OF GIBRALTER",River/Stream,"DETROIT RIVER AT ISLAND ROAD BRIDGE; CITY OF GIBRALTER",04090004
-83.1906757,42.0948471,"DETROIT RIVER MIDDLE GIBRALTER ROAD; CITY OF GIBRALTER",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820596,"DETROIT RIVER MIDDLE GIBRALTER ROAD; CITY OF GIBRALTER",River/Stream,"DETROIT RIVER MIDDLE GIBRALTER ROAD; CITY OF GIBRALTER",04090004
-83.5351591,42.2180696,"WILLOW RUNAT I-94 SERV ROAD; VAN BUREN TOWNSHIP SEC 19",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820597,"WILLOW RUNAT I-94 SERV ROAD; VAN BUREN TOWNSHIP SEC 19",River/Stream,"WILLOW RUNAT I-94 SERV ROAD; VAN BUREN TOWNSHIP SEC 19",04090005
-83.1318125,42.2076512,"DETROIT RIVERAT RANGE 14.6W; WYANDOTTE TO FIGHT. IS",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820786,"DETROIT RIVERAT RANGE 14.6W; WYANDOTTE TO FIGHT. IS",River/Stream,"DETROIT RIVERAT RANGE 14.6W; WYANDOTTE TO FIGHT. IS",04090004
-83.4596025,42.2144575,"BELLEVILLE LAKE NEAR EAST END; VAN BUREN TOWNSHIP,SEC 23",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820790,"BELLEVILLE LAKE NEAR EAST END; VAN BUREN TOWNSHIP,SEC 23",Lake,"BELLEVILLE LAKE NEAR EAST END; VAN BUREN TOWNSHIP,SEC 23",04090005
-83.1857046,42.0519585,"LAKE ERIE AT MAPLE BEACH; BROWNSTOWN TOWNSHIP, SEC. 19",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820804,"LAKE ERIE AT MAPLE BEACH; BROWNSTOWN TOWNSHIP, SEC. 19",Lake,"LAKE ERIE AT MAPLE BEACH; BROWNSTOWN TOWNSHIP, SEC. 19",04090004
-83.1959815,42.3027896,"ROUGE RIVER AT ROTUNDA DR; CITY OF DEARBORN, SEC 24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820806,"ROUGE RIVER AT ROTUNDA DR; CITY OF DEARBORN, SEC 24",River/Stream,"ROUGE RIVER AT ROTUNDA DR; CITY OF DEARBORN, SEC 24",04090004
-83.2145931,42.3077896,"ROUGE RIVER AT SOUTHFIELD EXWAY IN DEARBORN, SEC 24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820807,"ROUGE RIVER AT SOUTHFIELD EXWAY IN DEARBORN, SEC 24",River/Stream,"ROUGE RIVER AT SOUTHFIELD EXWAY IN DEARBORN, SEC 24",04090004
-83.2468171,42.3361234,"ROUGE RIVER AT ANN ARBOR TRAIL IN DEARBORN, SEC 10",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820808,"ROUGE RIVER AT ANN ARBOR TRAIL IN DEARBORN, SEC 10",River/Stream,"ROUGE RIVER AT ANN ARBOR TRAIL IN DEARBORN, SEC 10",04090004
-83.2587615,42.3575122,"ROUGE RIVER AT JOY ROAD BRIDGE IN DETROIT, SEC. 4",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820809,"ROUGE RIVER AT JOY ROAD BRIDGE IN DETROIT, SEC. 4",River/Stream,"ROUGE RIVER AT JOY ROAD BRIDGE IN DETROIT, SEC. 4",04090004
-83.2548713,42.3716781,"ROUGE RIVER AT PLYMOUTH ROAD. IN DETROIT, SEC 33",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820810,"ROUGE RIVER AT PLYMOUTH ROAD. IN DETROIT, SEC 33",River/Stream,"ROUGE RIVER AT PLYMOUTH ROAD. IN DETROIT, SEC 33",04090004
-83.2587614,42.3833451,"ROUGE RIVER AT OUTER DR IN DETROIT, REDFORD TOWNSHIP SEC9",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820811,"ROUGE RIVER AT OUTER DR IN DETROIT, REDFORD TOWNSHIP SEC9",River/Stream,"ROUGE RIVER AT OUTER DR IN DETROIT, REDFORD TOWNSHIP SEC9",04090004
-83.2695947,42.4130679,ROUGE RIVER AT FLORENCE ST. IN DETROIT SEC 16,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820812,ROUGE RIVER AT FLORENCE ST. IN DETROIT SEC 16,River/Stream,ROUGE RIVER AT FLORENCE ST. IN DETROIT SEC 16,04090004
-83.2951506,42.3833451,"BELL BRANCHAT BEECH DALY ROAD; REDFORD TOWNSHIP SEC 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820813,"BELL BRANCHAT BEECH DALY ROAD; REDFORD TOWNSHIP SEC 20",River/Stream,"BELL BRANCHAT BEECH DALY ROAD; REDFORD TOWNSHIP SEC 20",04090004
-83.2840402,42.400567,"UPPER ROUGE RIVER AT 5 MILE ROAD; REDFORD TOWNSHIP SEC 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820814,"UPPER ROUGE RIVER AT 5 MILE ROAD; REDFORD TOWNSHIP SEC 20",River/Stream,"UPPER ROUGE RIVER AT 5 MILE ROAD; REDFORD TOWNSHIP SEC 20",04090004
-83.2698719,42.3444564,"M. ROUGE RIVER AT WARRENDALE DR IN DEARBORN HTS, SEC 4",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820815,"M. ROUGE RIVER AT WARRENDALE DR IN DEARBORN HTS, SEC 4",River/Stream,"M. ROUGE RIVER AT WARRENDALE DR IN DEARBORN HTS, SEC 4",04090004
-83.3137624,42.3441784,"MIDDLE ROUGE RIVER AT INKSTER ROAD IN DEARBORN HTS, SEC6",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820816,"MIDDLE ROUGE RIVER AT INKSTER ROAD IN DEARBORN HTS, SEC6",River/Stream,"MIDDLE ROUGE RIVER AT INKSTER ROAD IN DEARBORN HTS, SEC6",04090004
-83.3482085,42.3389005,"MIDDLE ROUGE RIVER AT HINES DR IN WESTLAND, SEC 11",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820817,"MIDDLE ROUGE RIVER AT HINES DR IN WESTLAND, SEC 11",River/Stream,"MIDDLE ROUGE RIVER AT HINES DR IN WESTLAND, SEC 11",04090004
-83.3729313,42.3511244,"MIDDLE ROUGE RIVER AT HINES DR IN LIVONIA, SEC 4",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820818,"MIDDLE ROUGE RIVER AT HINES DR IN LIVONIA, SEC 4",River/Stream,"MIDDLE ROUGE RIVER AT HINES DR IN LIVONIA, SEC 4",04090004
-83.4090445,42.3664004,"MIDDLE ROUGE RIVER AT ANN ARBOR ROAD; LIVONIA TOWNSHIP SEC 3",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820819,"MIDDLE ROUGE RIVER AT ANN ARBOR ROAD; LIVONIA TOWNSHIP SEC 3",River/Stream,"MIDDLE ROUGE RIVER AT ANN ARBOR ROAD; LIVONIA TOWNSHIP SEC 32",04090004
-83.4457118,42.3744563,"MIDDLE ROUGE RIVER AT HAGGERTY ROAD; PLYMOUTH TOWNSHIP SEC 2",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820820,"MIDDLE ROUGE RIVER AT HAGGERTY ROAD; PLYMOUTH TOWNSHIP SEC 2",River/Stream,"MIDDLE ROUGE RIVER AT HAGGERTY ROAD; PLYMOUTH TOWNSHIP SEC 25",04090004
-83.4701575,42.4080671,"MIDDLE ROUGE 0.2 MI SOUTH 6 MI ROAD; NORTHVILLE TOWNSHIP SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820821,"MIDDLE ROUGE 0.2 MI SOUTH 6 MI ROAD; NORTHVILLE TOWNSHIP SEC",River/Stream,"MIDDLE ROUGE 0.2 MI SOUTH 6 MI ROAD; NORTHVILLE TOWNSHIP SEC 14",04090004
-83.3879318,42.3522344,"TONQUISH CREEK AT WAYNE ROAD.; NANKIN TOWNSHIP, SEC. 4",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820822,"TONQUISH CREEK AT WAYNE ROAD.; NANKIN TOWNSHIP, SEC. 4",River/Stream,"TONQUISH CREEK AT WAYNE ROAD.; NANKIN TOWNSHIP, SEC. 4",04090004
-83.2987619,42.3011237,"LOWER ROUGE RIVER AT JOHN DAILY ROAD IN INKSTER, SEC 30",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820823,"LOWER ROUGE RIVER AT JOHN DAILY ROAD IN INKSTER, SEC 30",River/Stream,"LOWER ROUGE RIVER AT JOHN DAILY ROAD IN INKSTER, SEC 30",04090004
-83.3473756,42.2889008,"LOWER ROUGE RIVER AT MERRIMAN ROAD IN WAYNE, SEC 26",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820824,"LOWER ROUGE RIVER AT MERRIMAN ROAD IN WAYNE, SEC 26",River/Stream,"LOWER ROUGE RIVER AT MERRIMAN ROAD IN WAYNE, SEC 26",04090004
-83.4271003,42.283901,"LOWER ROUGE RIVER AT HANNAN ROAD.; CANTON TOWNSHIP., SEC 25",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820923,"LOWER ROUGE RIVER AT HANNAN ROAD.; CANTON TOWNSHIP., SEC 25",River/Stream,"LOWER ROUGE RIVER AT HANNAN ROAD.; CANTON TOWNSHIP., SEC 25",04090004
-83.3095963,42.2972347,"LOWER ROUGE RIVER AT INKSTER ROAD; CITY OF INKSTER",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820926,"LOWER ROUGE RIVER AT INKSTER ROAD; CITY OF INKSTER",River/Stream,"LOWER ROUGE RIVER AT INKSTER ROAD; CITY OF INKSTER",04090004
-83.2637607,42.3039006,"LOWER ROUGE RIVER AT OUTER DRIVE; CITY OF DEARBORN",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820928,"LOWER ROUGE RIVER AT OUTER DRIVE; CITY OF DEARBORN",River/Stream,"LOWER ROUGE RIVER AT OUTER DRIVE; CITY OF DEARBORN",04090004
-83.2408449,42.3286234,"ROUGE RIVER AT FORD ROAD; CITY OF DEARBORN",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820931,"ROUGE RIVER AT FORD ROAD; CITY OF DEARBORN",River/Stream,"ROUGE RIVER AT FORD ROAD; CITY OF DEARBORN",04090004
-83.2223713,42.3091786,"ROUGE RIVER AT MICHIGAN AVENUE; CITY OF DEARBORN",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820933,"ROUGE RIVER AT MICHIGAN AVENUE; CITY OF DEARBORN",River/Stream,"ROUGE RIVER AT MICHIGAN AVENUE; CITY OF DEARBORN",04090004
-83.1670925,42.2905676,"ROUGE RIVER AT SCHAEFER HWY; CITY OF MELVINDALE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820934,"ROUGE RIVER AT SCHAEFER HWY; CITY OF MELVINDALE",River/Stream,"ROUGE RIVER AT SCHAEFER HWY; CITY OF MELVINDALE",04090004
-83.1165338,42.2902906,ROUGE RIVER AT DEARBORN ST. CITY OF DETROIT,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820935,ROUGE RIVER AT DEARBORN ST. CITY OF DETROIT,River/Stream,ROUGE RIVER AT DEARBORN ST. CITY OF DETROIT,04090004
-83.4762677,42.431956,"MIDDLE ROUGE RIVER AT GERRARD ST; NORTHVILLE TOWNSHIP SEC 3",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820937,"MIDDLE ROUGE RIVER AT GERRARD ST; NORTHVILLE TOWNSHIP SEC 3",River/Stream,"MIDDLE ROUGE RIVER AT GERRARD ST; NORTHVILLE TOWNSHIP SEC 3",04090004
-83.4657133,42.430011,"MIDDLE ROUGE RIVER AT MAIN ST; NORTHVILLE TOWNSHIP, SEC 3",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820938,"MIDDLE ROUGE RIVER AT MAIN ST; NORTHVILLE TOWNSHIP, SEC 3",River/Stream,"MIDDLE ROUGE RIVER AT MAIN ST; NORTHVILLE TOWNSHIP, SEC 3",04090004
-83.4690455,42.4036232,"MID BRANCH ROUGEAT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 14",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820940,"MID BRANCH ROUGEAT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 14",River/Stream,"MID BRANCH ROUGEAT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 14",04090004
-83.4682125,42.3994562,"M ROUGE RIVER AT 3RD NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 1",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820941,"M ROUGE RIVER AT 3RD NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 1",River/Stream,"M ROUGE RIVER AT 3RD NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 14",04090004
-83.4326553,42.3708453,"MIDDLE ROUGE RIVER AT HINES DR; PLYMOUTH TOWNSHIP, SEC 25",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820946,"MIDDLE ROUGE RIVER AT HINES DR; PLYMOUTH TOWNSHIP, SEC 25",River/Stream,"MIDDLE ROUGE RIVER AT HINES DR; PLYMOUTH TOWNSHIP, SEC 25",04090004
-83.3864728,42.3583084,"MIDDLE BRANCH ROUGE RIVER AT WAYNE ROAD; LIVONIA TOWNSHIP SE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820947,"MIDDLE BRANCH ROUGE RIVER AT WAYNE ROAD; LIVONIA TOWNSHIP SE",River/Stream,"MIDDLE BRANCH ROUGE RIVER AT WAYNE ROAD; LIVONIA TOWNSHIP SEC 33",04090004
-83.3529307,42.3394565,"MIDDLE ROUGE RIVER AT HINES DR IN WESTLAND, SEC 3",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820948,"MIDDLE ROUGE RIVER AT HINES DR IN WESTLAND, SEC 3",River/Stream,"MIDDLE ROUGE RIVER AT HINES DR IN WESTLAND, SEC 3",04090004
-83.3312629,42.3433454,MIDDLE BRANCH ROUGE RIVER AT MIDDLEBELT ROAD IN WESTLAND,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820949,MIDDLE BRANCH ROUGE RIVER AT MIDDLEBELT ROAD IN WESTLAND,River/Stream,MIDDLE BRANCH ROUGE RIVER AT MIDDLEBELT ROAD IN WESTLAND,04090004
-83.5432154,42.2094576,"HURON RIVER AT RAWSONVILLE ROAD; VAN BUREN TOWNSHIP SEC 19",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-820993,"HURON RIVER AT RAWSONVILLE ROAD; VAN BUREN TOWNSHIP SEC 19",River/Stream,"HURON RIVER AT RAWSONVILLE ROAD; VAN BUREN TOWNSHIP SEC 19",04090005
-83.3812646,42.3580674,"M.BR. ROUGE AT END OF STARK ST.; CITY OF LIVONIA",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821009,"M.BR. ROUGE AT END OF STARK ST.; CITY OF LIVONIA",River/Stream,"M.BR. ROUGE AT END OF STARK ST.; CITY OF LIVONIA",04090004
-83.4115436,42.3666784,"M.BR. ROUGE AT NEWBURGH ROAD.; CITY OF LIVONIA",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821010,"M.BR. ROUGE AT NEWBURGH ROAD.; CITY OF LIVONIA",River/Stream,"M.BR. ROUGE AT NEWBURGH ROAD.; CITY OF LIVONIA",04090004
-83.4571011,42.3841783,"M. BR. ROUGE AT HINES AND MILL; CITY OF PLYMOUTH",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821011,"M. BR. ROUGE AT HINES AND MILL; CITY OF PLYMOUTH",River/Stream,"M. BR. ROUGE AT HINES AND MILL; CITY OF PLYMOUTH",04090004
-83.4668234,42.3925112,"M.BR ROUGE DWNSTRM PHOENIX LK;PLYMOUTH TOWNSHIP SEC23",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821012,"M.BR ROUGE DWNSTRM PHOENIX LK;PLYMOUTH TOWNSHIP SEC23",River/Stream,"M.BR ROUGE DWNSTRM PHOENIX LK;PLYMOUTH TOWNSHIP SEC23",04090004
-83.4701575,42.4136241,"M.BR ROUGE AT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 11",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821013,"M.BR ROUGE AT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 11",River/Stream,"M.BR ROUGE AT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 11",04090004
-83.4729346,42.420567,"M.BR ROUGE AT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 10",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821014,"M.BR ROUGE AT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 10",River/Stream,"M.BR ROUGE AT NORTHVILLE ROAD; N.VILLE TOWNSHIP SEC 10",04090004
-83.1868147,42.0465415,"LAKE ERIE ATMILLEVILLE BEACH;BROWNSTOWN TOWNSHIP SEC 19",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821071,"LAKE ERIE ATMILLEVILLE BEACH;BROWNSTOWN TOWNSHIP SEC 19",Lake,"LAKE ERIE ATMILLEVILLE BEACH;BROWNSTOWN TOWNSHIP SEC 19",04090004
-83.4251554,42.1875147,"HURON RIVER AT S. METRO. PARKWAY; VAN BUREN TOWNSHIP SEC 36",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821114,"HURON RIVER AT S. METRO. PARKWAY; VAN BUREN TOWNSHIP SEC 36",River/Stream,"HURON RIVER AT S. METRO. PARKWAY; VAN BUREN TOWNSHIP SEC 36",04090005
-83.0887548,42.2958455,DETROIT RIVERATCENTRAL-FLOW AND PRECIPITATION STATION,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821131,DETROIT RIVERATCENTRAL-FLOW AND PRECIPITATION STATION,River/Stream,DETROIT RIVERATCENTRAL-FLOW AND PRECIPITATION STATION,04090004
-83.1559811,42.2958456,"ROUGE RIVER AT TURNING BASIN; CITY OF DETROIT",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821154,"ROUGE RIVER AT TURNING BASIN; CITY OF DETROIT",River/Stream,"ROUGE RIVER AT TURNING BASIN; CITY OF DETROIT",04090004
-83.1582032,42.3014005,"ROUGE RIVER IN FORD SLIP; CITY OF DETROIT",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821155,"ROUGE RIVER IN FORD SLIP; CITY OF DETROIT",River/Stream,"ROUGE RIVER IN FORD SLIP; CITY OF DETROIT",04090004
-83.1393126,42.2875116,ROUGE RIVER AT FISHER FREEWAY (I-75) IN DETROIT,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821156,ROUGE RIVER AT FISHER FREEWAY (I-75) IN DETROIT,River/Stream,ROUGE RIVER AT FISHER FREEWAY (I-75) IN DETROIT,04090004
-82.9165279,42.3538999,"LAKE ST CLAIR AT DETROIT RIVER HEAD; T1N R13E",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821157,"LAKE ST CLAIR AT DETROIT RIVER HEAD; T1N R13E",Lake,"LAKE ST CLAIR AT DETROIT RIVER HEAD; T1N R13E",04090002
-82.864304,42.4047344,LAKE ST CLAIR 5MI NNE DETROIT RIVER HEAD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821158,LAKE ST CLAIR 5MI NNE DETROIT RIVER HEAD,Lake,LAKE ST CLAIR 5MI NNE DETROIT RIVER HEAD,04090002
-82.8387462,42.3830666,LAKE ST CLAIR 5.25MI NORTHEAST DETROIT RIVER HEAD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821159,LAKE ST CLAIR 5.25MI NORTHEAST DETROIT RIVER HEAD,Lake,LAKE ST CLAIR 5.25MI NORTHEAST DETROIT RIVER HEAD,04090002
-82.8295797,42.4508441,LAKE ST CLAIR 2.5MI SOUTHEAST 10 MILE ROAD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821160,LAKE ST CLAIR 2.5MI SOUTHEAST 10 MILE ROAD,River/Stream,LAKE ST CLAIR 2.5MI SOUTHEAST 10 MILE ROAD,04090002
-82.8054119,42.4305662,LAKE ST CLAIR 24YDS WEST BUOY NO. 23,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821161,LAKE ST CLAIR 24YDS WEST BUOY NO. 23,River/Stream,LAKE ST CLAIR 24YDS WEST BUOY NO. 23,04090002
-83.4979359,42.2061256,"BELLEVILLE LAKE MID-PORTION; VAN BUREN TOWNSHIP SEC 21",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821162,"BELLEVILLE LAKE MID-PORTION; VAN BUREN TOWNSHIP SEC 21",Lake,"BELLEVILLE LAKE MID-PORTION; VAN BUREN TOWNSHIP SEC 21",04090005
-83.533216,42.2119576,"BELLEVILLE LAKE SOUTHEAST BELVILLE PT; VAN BUREN TOWNSHIP SE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821163,"BELLEVILLE LAKE SOUTHEAST BELVILLE PT; VAN BUREN TOWNSHIP SE",Lake,"BELLEVILLE LAKE SOUTHEAST BELVILLE PT; VAN BUREN TOWNSHIP SEC 19",04090005
-83.1906198,42.0333476,"LAKE ERIE NEAR HURON RIVER MOUTH; T5S R11E",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821164,"LAKE ERIE NEAR HURON RIVER MOUTH; T5S R11E",Lake,"LAKE ERIE NEAR HURON RIVER MOUTH; T5S R11E",04120200
-83.164675,42.0333476,LAKE ERIE 1.2MI EAST HURON RIVER IN OPEN WATERS,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821165,LAKE ERIE 1.2MI EAST HURON RIVER IN OPEN WATERS,Lake,LAKE ERIE 1.2MI EAST HURON RIVER IN OPEN WATERS,04120200
-83.1479254,42.0333476,LAKE ERIE 2MI EAST HURON RIVER IN OPEN WATERS,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821166,LAKE ERIE 2MI EAST HURON RIVER IN OPEN WATERS,Lake,LAKE ERIE 2MI EAST HURON RIVER IN OPEN WATERS,04120200
-83.1673698,42.1764015,MONGUAGON CREEK AT JEFFERSON AVENUE IN RIVERVIEW,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821167,MONGUAGON CREEK AT JEFFERSON AVENUE IN RIVERVIEW,River/Stream,MONGUAGON CREEK AT JEFFERSON AVENUE IN RIVERVIEW,04090004
-83.1665367,42.1789015,MONGUAGON CRAT2ND RR BRIDGE UPSTR JEFF AVENUE RIVERVEW,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821168,MONGUAGON CRAT2ND RR BRIDGE UPSTR JEFF AVENUE RIVERVEW,River/Stream,MONGUAGON CRAT2ND RR BRIDGE UPSTR JEFF AVENUE RIVERVEW,04090004
-83.1663967,42.1741805,MONGUAGON CRATBEND 600FT FRM MOUTH IN RIVERVIEW,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821169,MONGUAGON CRATBEND 600FT FRM MOUTH IN RIVERVIEW,River/Stream,MONGUAGON CRATBEND 600FT FRM MOUTH IN RIVERVIEW,04090004
