X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-83.7206,42.9149,"SWARTZ CREEK AT GRAND BLANC ROAD, FLINT TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250472,"SWARTZ CREEK AT GRAND BLANC ROAD, FLINT TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.5359,42.8889,"THREAD CREEK AT BALDWIN ROAD, ATLAS TOWNSHIP, SECTION 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250473,"THREAD CREEK AT BALDWIN ROAD, ATLAS TOWNSHIP, SECTION 32",River/Stream,,04080204
-83.61419,43.01918,"GILKEY CREEK AT EAST COURT STREET, NEAR BURTON; SECTION 08",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250474,"GILKEY CREEK AT EAST COURT STREET, NEAR BURTON; SECTION 08",River/Stream,,04080204
-83.5145,42.9913,"KEARSLEY CREEK AT ATHERTON ROAD, DAVISON TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250475,"KEARSLEY CREEK AT ATHERTON ROAD, DAVISON TOWNSHIP, SECTION 27",River/Stream,,04080204
-83.4754,42.8901,"KEARSLEY CREEK AT KIPP ROAD, ATLAS TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250476,"KEARSLEY CREEK AT KIPP ROAD, ATLAS TOWNSHIP, SECTION 35",River/Stream,,04080204
-83.5588,43.1713,"BUTTERNUT CREEK AT IRISH ROAD, NEAR FLINT; SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250477,"BUTTERNUT CREEK AT IRISH ROAD, NEAR FLINT; SECTION 20",River/Stream,,04080204
-83.6289,43.0838,"CARPENTER DRAIN AT CARPENTER ROAD, GENESEE TOWNSHIP, SECTION 22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250478,"CARPENTER DRAIN AT CARPENTER ROAD, GENESEE TOWNSHIP, SECTION 22",River/Stream,,04080204
-83.7943,43.203,"PINE RUN CREEK AT WEBSTER ROAD, VIENNA TOWNSHIP, SECTION 08",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250479,"PINE RUN CREEK AT WEBSTER ROAD, VIENNA TOWNSHIP, SECTION 08",River/Stream,,04080204
-83.76456,42.78308,"MARL LAKE CENTRAL BASIN; FENTON TOWNSHIP, SEC. 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250480,"MARL LAKE CENTRAL BASIN; FENTON TOWNSHIP, SEC. 33",Lake,,04080203
-83.7492,42.8048,SILVER LAKE NORTH BASIN,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250481,SILVER LAKE NORTH BASIN,Lake,,04080203
-83.8335,43.1613,"CENTRAL DRAIN AT MORRISH ROAD; MONTROLE TOWNSHIP, SECTION 25",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250482,"CENTRAL DRAIN AT MORRISH ROAD; MONTROLE TOWNSHIP, SECTION 25",River/Stream,,04080204
-83.8561,43.1767,"BRENT RUN AT VIENNA ROAD (M-57); MONTROSE TOWNSHIP, SECTION 22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250483,"BRENT RUN AT VIENNA ROAD (M-57); MONTROSE TOWNSHIP, SECTION 22",River/Stream,,04080204
-83.8633,43.1591,"ARMSTRONG CREEK AT MCKINLEY ROAD; MONTROSE TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250484,"ARMSTRONG CREEK AT MCKINLEY ROAD; MONTROSE TOWNSHIP, SECTION 27",River/Stream,,04080204
-83.8864,43.2062,"FLINT RIVER AT 14040 SEYMOUR ROAD; MONTROSE TOWNSHIP, SECTION 04",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250485,"FLINT RIVER AT 14040 SEYMOUR ROAD; MONTROSE TOWNSHIP, SECTION 04",River/Stream,,04080204
-83.5958,43.0406,"KEARSLEY CREEK AT BELSAY ROAD; DAVISON TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250486,"KEARSLEY CREEK AT BELSAY ROAD; DAVISON TOWNSHIP, SEC",River/Stream,,04080204
-83.4983,43.0369,"BLACK CREEK AT OAK ROAD; DAVISON TOWNSHIP, SECTION 02",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250487,"BLACK CREEK AT OAK ROAD; DAVISON TOWNSHIP, SECTION 02",River/Stream,,04080204
-83.599,43.1263,"BUTTERNUT CREEK AT FRANCES ROAD; THETFORD TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250488,"BUTTERNUT CREEK AT FRANCES ROAD; THETFORD TOWNSHIP, SECTION 35",River/Stream,,04080204
-83.8723,43.0742,"FLINT RIVER AT SEYMOUR ROAD (JUST DOWNSTREAM OF CARPENTER); FLUSHING TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250489,"FLINT RIVER AT SEYMOUR ROAD (JUST DOWNSTREAM OF CARPENTER); FLUSHING TOWNSHIP, SECTION 27",River/Stream,,04080204
-83.8512,43.0454,"COLE CREEK AT POTTER ROAD; CLAYTON TOWNSHIP, SECTION 02",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250490,"COLE CREEK AT POTTER ROAD; CLAYTON TOWNSHIP, SECTION 02",River/Stream,,04080204
-83.7422,42.8996,"INDIAN CREEK AT COOK ROAD; MUNDY TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250491,"INDIAN CREEK AT COOK ROAD; MUNDY TOWNSHIP, SECTION 27",River/Stream,,04080204
-83.5669,43.0771,"POWERS CULLEN DRAIN AT CARPENTER ROAD; RICHFIELD TOWNSHIP, SECTION 30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250492,"POWERS CULLEN DRAIN AT CARPENTER ROAD; RICHFIELD TOWNSHIP, SECTION 30",River/Stream,,04080204
-83.571,42.9325,"THREAD CREEK AT MANCORR DRIVE; ATLAS TOWNSHIP, SECTION 07",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250493,"THREAD CREEK AT MANCORR DRIVE; ATLAS TOWNSHIP, SECTION 07",River/Stream,,04080204
-83.6754,43.0033,"SWARTZ CREEK AT HAMMERBERG; T7N R6E SECTION 24",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250494,"SWARTZ CREEK AT HAMMERBERG; T7N R6E SECTION 24",River/Stream,,04080204
-83.66254,43.002,"UPPER THREAD LAKE; 4 COMPOSITE SAMPLES, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250495,"UPPER THREAD LAKE; 4 COMPOSITE SAMPLES, SECTION 20",Lake,,04080204
-83.6685,42.9999,"UPPER THREAD LAKE; OFF BOAT LAUNCH, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250496,"UPPER THREAD LAKE; OFF BOAT LAUNCH, SECTION 20",Lake,,04080204
-83.67188,42.99714,"UPPER THREAD LAKE; OFF McKINLY PARK, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250497,"UPPER THREAD LAKE; OFF McKINLY PARK, SECTION 20",Lake,,04080204
-83.67048,42.99427,"UPPER THREAD LAKE; END OF LAKE: OUTLET END, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250498,"UPPER THREAD LAKE; END OF LAKE: OUTLET END, SECTION 20",Lake,,04080204
-83.674,43.00141,"UPPER THREAD LAKE; TLSOUTH-NEAR DAM, SECTION 20",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250499,"UPPER THREAD LAKE; TLSOUTH-NEAR DAM, SECTION 20",Lake,,04080204
-83.72485,42.81506,"SHIAWASSEE RIVER AT US-23, FENTON TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250500,"SHIAWASSEE RIVER AT US-23, FENTON TOWNSHIP, SECTION 23",River/Stream,,04080203
-83.8997,42.898,"ATHERTON DRAIN AT COOK ROAD, GAINS TOWNSHIP, SECTION 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250501,"ATHERTON DRAIN AT COOK ROAD, GAINS TOWNSHIP, SECTION 29",River/Stream,,04080203
-83.64091,43.20586,"DEAD CREEK; CENTER ROAD; THETFORD TOWNSHIP, SECTION 9",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250502,"DEAD CREEK; CENTER ROAD; THETFORD TOWNSHIP, SECTION 9",River/Stream,,04080205
-83.74745,42.79909,SILVER LAKE CENTRAL BASIN,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250503,SILVER LAKE CENTRAL BASIN,Lake,,04080203
-83.75658,42.79435,SILVER LAKE SOUTHWEST BASIN,,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250504,SILVER LAKE SOUTHWEST BASIN,Lake,,04080203
-83.886662,42.788924,"MUD LAKE; ARGENTINE TOWNSHIP, SEC. 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250505,"MUD LAKE; ARGENTINE TOWNSHIP, SEC. 32",Lake,,04080203
-83.7337,42.814928,"LAKE PONEMAH SOUTHEAST BASIN; FENTON TOWNSHIP, SEC.22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250506,"LAKE PONEMAH SOUTHEAST BASIN; FENTON TOWNSHIP, SEC.22",Lake,,04080203
-83.737578,42.816913,"LAKE PONEMAH EAST CENTRAL BASIN; FENTON TOWNSHIP, SEC. 22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250507,"LAKE PONEMAH EAST CENTRAL BASIN; FENTON TOWNSHIP, SEC. 22",Lake,,04080203
-83.744761,42.815388,"LAKE PONEMAH SOUTHWEST BASIN; FENTON TOWNSHIP, SEC. 22",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250508,"LAKE PONEMAH SOUTHWEST BASIN; FENTON TOWNSHIP, SEC. 22",Lake,,04080203
-83.76672,42.7877,"MARL LAKE NORTH BASIN; FENTON TOWNSHIP, SEC. 32",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250510,"MARL LAKE NORTH BASIN; FENTON TOWNSHIP, SEC. 32",Lake,,04080203
-83.714219,42.840346,"FENTON LAKE CENTRAL BASIN; FENTON TOWNSHIP, SEC. 14",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250512,"FENTON LAKE CENTRAL BASIN; FENTON TOWNSHIP, SEC. 14",Lake,,04080203
-83.854243,43.059987,"FLINT RIVER; RIVERVIEW PARK; FLUSHING TOWNSHIP, SECTION 27",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250513,"FLINT RIVER; RIVERVIEW PARK; FLUSHING TOWNSHIP, SECTION 27",River/Stream,,04080204
-83.771466,42.951335,"HOWLAND DRAIN; LINDEN ROAD; MUNDY TOWNSHIP, SECTION 5",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250514,"HOWLAND DRAIN; LINDEN ROAD; MUNDY TOWNSHIP, SECTION 5",River/Stream,,04080204
-83.720574,42.88544,"DAWE DRAIN; BALDWIN ROAD; MUNDY TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250515,"DAWE DRAIN; BALDWIN ROAD; MUNDY TOWNSHIP, SECTION 35",River/Stream,,04080204
-83.526579,43.00049,"KEARSLEY CREEK; ATLAS ROAD (NORTH); DAVISON TOWNSHP, SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250516,"KEARSLEY CREEK; ATLAS ROAD (NORTH); DAVISON TOWNSHP, SECTION 21",River/Stream,,04080204
-83.526036,42.964163,"KEARSLEY CREEK; ATLAS ROAD (SOUTH); DAVISON TOWNSHIP, SECTION 33",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250517,"KEARSLEY CREEK; ATLAS ROAD (SOUTH); DAVISON TOWNSHIP, SECTION 33",River/Stream,,04080204
-83.770323,42.796811,"PINE LAKE CENTRAL BASIN; FENTON TOWNSHIP, SEC. 29",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250518,"PINE LAKE CENTRAL BASIN; FENTON TOWNSHIP, SEC. 29",Lake,,04080203
-83.495192,42.889461,"SHINANGUAG LAKE SOUTH BASIN; ATLAS TOWNSHIP, SEC. 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250519,"SHINANGUAG LAKE SOUTH BASIN; ATLAS TOWNSHIP, SEC. 34",Lake,,04080204
-83.847,43.148,"ARMSTRONG CREEK; DODGE ROAD; MONTROSE TOWNSHIP, SECTION 35",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250520,"ARMSTRONG CREEK; DODGE ROAD; MONTROSE TOWNSHIP, SECTION 35",River/Stream,,04080204
-83.563122,43.06279,"POWERS CULLEN DRAIN; RICHFIELD ROAD; RICHFIELD TOWNSHIP, SECTION 31",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250521,"POWERS CULLEN DRAIN; RICHFIELD ROAD; RICHFIELD TOWNSHIP, SECTION 31",River/Stream,,04080204
-83.558211,43.091946,"POWERS CULLEN DRAIN; COLDWATER ROAD; RICHFIELD TOWNSHIP, SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250522,"POWERS CULLEN DRAIN; COLDWATER ROAD; RICHFIELD TOWNSHIP, SECTION 19",River/Stream,,04080204
-83.698176,42.959511,"SHERWOOD DRAIN; MAPLE AVENUE (WEST CROSSING); MUNDY TOWNSHIP, SECTION 01",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250523,"SHERWOOD DRAIN; MAPLE AVENUE (WEST CROSSING); MUNDY TOWNSHIP, SECTION 01",River/Stream,,04080204
-83.616381,43.067398,"CHIPMUNK CREEK; GENESEE ROAD; GENESEE TOWNSHIP, SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250524,"CHIPMUNK CREEK; GENESEE ROAD; GENESEE TOWNSHIP, SECTION 26",River/Stream,,04080204
-83.711302,42.900551,"SWARTZ CREEK; COOK ROAD; MUNDY TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250525,"SWARTZ CREEK; COOK ROAD; MUNDY TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.715696,42.911694,"SWARTZ CREEK; CREEKWOOD ROAD; MUNDY TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250526,"SWARTZ CREEK; CREEKWOOD ROAD; MUNDY TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.732474,42.978362,"CALL DRAIN; TORREY ROAD; FLINT TOWNSHIP, SECTION 26",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250527,"CALL DRAIN; TORREY ROAD; FLINT TOWNSHIP, SECTION 26",River/Stream,,04080204
-83.705224,42.988379,"CARMAN CREEK; ATHERTON ROAD; FLINT, SECTION 25",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250528,"CARMAN CREEK; ATHERTON ROAD; FLINT, SECTION 25",River/Stream,,04080204
-83.863285,43.059618,"COLE CREEK; PIERSON ROAD; FLUSHING, SECTION 34",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250529,"COLE CREEK; PIERSON ROAD; FLUSHING, SECTION 34",River/Stream,,04080204
-83.910601,43.02539,"MISTEGUAY CREEK; DUFFIELD ROAD; CLAYTON TOWNSHIP, SECTION 08",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250530,"MISTEGUAY CREEK; DUFFIELD ROAD; CLAYTON TOWNSHIP, SECTION 08",River/Stream,,04080204
-83.6478,42.9969,"THREAD CREEK; CHAMBERS ROAD; CITY OF FLINT, SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250531,"THREAD CREEK; CHAMBERS ROAD; CITY OF FLINT, SECTION 21",River/Stream,,04080204
-83.72548,42.815,"ADAMS DRAIN; TORREY ROAD; CITY OF FENTON, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250532,"ADAMS DRAIN; TORREY ROAD; CITY OF FENTON, SECTION 23",River/Stream,,04080203
-83.72548,42.815,"ADAMS DRAIN; TORREY ROAD; CITY OF FENTON, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250533,"ADAMS DRAIN; TORREY ROAD; CITY OF FENTON, SECTION 23",River/Stream,,04080203
-83.6478,42.9969,"THREAD CREEK; CHAMBERS ROAD; CITY OF FLINT, SECTION 21",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250534,"THREAD CREEK; CHAMBERS ROAD; CITY OF FLINT, SECTION 21",River/Stream,,04080204
-83.83417,43.17,"BRENT RUN; MORRISH ROAD; MONTROSE TOWNSHIP, SECTION 23",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250535,"BRENT RUN; MORRISH ROAD; MONTROSE TOWNSHIP, SECTION 23",River/Stream,,04080204
-83.69753,42.98119,"CARMAN CREEK; HEMPHILL ROAD; FLINT TOWNSHIP, SECTION 25",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250536,"CARMAN CREEK; HEMPHILL ROAD; FLINT TOWNSHIP, SECTION 25",River/Stream,,04080204
-83.47902,43.06212,"BLACK CREEK; HENDERSON ROAD; RICHFIELD TOWNSHIP, SECTION 36",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250537,"BLACK CREEK; HENDERSON ROAD; RICHFIELD TOWNSHIP, SECTION 36",River/Stream,,04080204
-83.51445,43.02933,"BLACK CREEK; RISING STREET; DAVISON TOWNSHIP, SECTION 10",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250538,"BLACK CREEK; RISING STREET; DAVISON TOWNSHIP, SECTION 10",River/Stream,,04080204
-83.69178,42.90004,"SWARTZ CREEK; FENTON ROAD; MUNDY TOWNSHIP, SECTION 25",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250539,"SWARTZ CREEK; FENTON ROAD; MUNDY TOWNSHIP, SECTION 25",River/Stream,,04080204
-83.771466,42.951335,"HOWLAND DRAIN; DOWNSTREAM LINDEN ROAD; MUNDY TOWNSHIP, SECTION 5",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250540,"HOWLAND DRAIN; DOWNSTREAM LINDEN ROAD; MUNDY TOWNSHIP, SECTION 5",River/Stream,,04080204
-83.61409,43.2078,"BUELL LAKE; DEEP BASIN; THETFORD TOWNSHIP, SECTION 2",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250541,"BUELL LAKE; DEEP BASIN; THETFORD TOWNSHIP, SECTION 2",Lake,,04080205
-83.79205,42.8195,"SHIAWASSEE RIVER; BEACH BUGGY LANE; CITY OF LINDEN, SECTION 19",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-250542,"SHIAWASSEE RIVER; BEACH BUGGY LANE; CITY OF LINDEN, SECTION 19",River/Stream,,04080203
-83.887344,42.781679,"YELLOW RIVER DRAIN AND CRANBERRY CK., LIVINGSTON CO., LOVE JOY ROAD, SECTION 5",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-470503,"YELLOW RIVER DRAIN AND CRANBERRY CK., LIVINGSTON CO., LOVE JOY ROAD, SECTION 5",River/Stream,,04080203
-83.905124,42.795189,"SOUTH BRANCH SHIAWASSEE, SHIAWASSEE COUNTY, LILLIE ROAD SECTION 30",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-780180,"SOUTH BRANCH SHIAWASSEE, SHIAWASSEE COUNTY, LILLIE ROAD SECTION 30",River/Stream,,04080203
-83.8955,42.92649,"TERRY DRAIN AND REID ROAD, SECTION 17",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-780186,"TERRY DRAIN AND REID ROAD, SECTION 17",River/Stream,,04080203
-83.92251,42.92662,"WEBB CREEK AT REID ROAD, SECTION 7",,,,,,-1,-1,-1,,,Michigan DEQ,21MICH_WQX,21MICH_WQX-780187,"WEBB CREEK AT REID ROAD, SECTION 7",River/Stream,,04080203
-83.7469401,42.8273138,Squaw Lake,,,,,,-1,-1,-1,,,EPA National Aquatic Resources Survey,NARS_WQX,NARS_WQX-NLA06608-0502,Squaw Lake,Lake,"VISIT_NO=""1"";DATE_COL=""2007-08-18"";WSA_ECO3=""PLNLOW"";WSA_ECO9=""UMW"";REACHCODE=""04080203001521"";COM_ID=""13029477"";STATUS_VER=""Target_Sampled"";NHDNAME=""Squaw Lake"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""PROB_Lake"";TNT=""Target"";ALBERS_X=""993329.684982"";ALBERS_Y=""660748.822901"";FLD_LON_DD=""-83.74802"";FLD_LAT_DD=""42.82683"";FLD_SRC=""Index_site"";EPA_REG=""Region_5"";AREA_CAT7=""(20,50]""",04080203
-83.6933039,42.8310515,Crooked Lake,,,,,,-1,-1,-1,,,EPA National Aquatic Resources Survey,NARS_WQX,NARS_WQX-NLA06608-1526,Crooked Lake,Lake,"VISIT_NO=""1"";WSA_ECO3=""PLNLOW"";WSA_ECO9=""UMW"";REACHCODE=""04080204001795"";COM_ID=""13017911"";NHDNAME=""Crooked Lake"";LAKE_SAMP=""Target_Denied"";SITE_TYPE=""PROB_Lake"";TNT=""Target"";ALBERS_X=""997599.646914"";ALBERS_Y=""661724.815731"";EPA_REG=""Region_5"";AREA_CAT7=""(20,50]""",04080204
-83.5008242,42.8967044,Shinanguag Lake,,,,,,-1,-1,-1,,,EPA National Aquatic Resources Survey,NARS_WQX,NARS_WQX-NLA06608-3850,Shinanguag Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""PLNLOW"";WSA_ECO9=""UMW"";REACHCODE=""04080204001708"";COM_ID=""13017679"";NHDNAME=""Shinanguag Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1012150.93214"";ALBERS_Y=""671033.351436"";EPA_REG=""Region_5"";AREA_CAT7=""(50,100]""",04080204
-83.7055053,42.7950283,"SHIAWASSEE RIVER DOWNSTREAM FROM DAM AT FENTON, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143855,"SHIAWASSEE RIVER DOWNSTREAM FROM DAM AT FENTON, MI",Stream,,04080203
-83.7255065,42.8150282,"SHIAWASSEE RIVER AT TORREY ROAD NEAR FENTON, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143860,"SHIAWASSEE RIVER AT TORREY ROAD NEAR FENTON, MI",Stream,,04080203
-83.7821749,42.8158621,"SHIAWASSEE RIVER DOWNSTREAM FROM DAM AT LINDEN, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143895,"SHIAWASSEE RIVER DOWNSTREAM FROM DAM AT LINDEN, MI",Stream,,04080203
-83.8018978,42.8158624,"SHIAWASSEE RIVER AT LINDEN, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143900,"SHIAWASSEE RIVER AT LINDEN, MI",Stream,,04080203
-83.8399544,42.807252,"SHIAWASSEE RIVER AT SEYMOUR ROAD NR ARGENTINE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143910,"SHIAWASSEE RIVER AT SEYMOUR ROAD NR ARGENTINE, MI",Stream,,04080203
-83.8446762,42.7914188,"NORTH ORE CREEK AT SILVER LAKE RD AT ARGENTINE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143938,"NORTH ORE CREEK AT SILVER LAKE RD AT ARGENTINE, MI",Stream,,04080203
-83.8538436,42.8022522,"NORTH ORE CREEK AT MCCASLIN LK RD NR ARGENTINE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143940,"NORTH ORE CREEK AT MCCASLIN LK RD NR ARGENTINE, MI",Stream,,04080203
-83.8752334,42.8089192,"SHIAWASSEE RIVER AT BIRD ROAD NEAR ARGENTINE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143950,"SHIAWASSEE RIVER AT BIRD ROAD NEAR ARGENTINE, MI",Stream,,04080203
-83.8952343,42.8166972,"SHIAWASSEE RIVER AT DUFFIELD ROAD NEAR BYRON, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04143955,"SHIAWASSEE RIVER AT DUFFIELD ROAD NEAR BYRON, MI",Stream,,04080203
-83.8741244,42.8839186,"JONES CREEK AT BALDWIN RD NR GAINES, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04144180,"JONES CREEK AT BALDWIN RD NR GAINES, MI",Stream,,04080203
-83.8496795,42.8905849,"PORTER DRAIN AT SEYMOUR RD NR GAINES, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04144200,"PORTER DRAIN AT SEYMOUR RD NR GAINES, MI",Stream,,04080203
-83.9074596,42.9125299,"JONES CREEK AT GRAND BLANC RD NR DUFFIELD, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04144220,"JONES CREEK AT GRAND BLANC RD NR DUFFIELD, MI",Stream,,04080203
-83.4593944,43.0936375,"HASLER CREEK AT COLDWATER ROAD NEAR RICHFIELD, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04146900,"HASLER CREEK AT COLDWATER ROAD NEAR RICHFIELD, MI",Stream,,04080204
